        3.87298         6.89733
        4.23766         6.81873
        4.52400         6.73350
        4.87812         6.62418
        5.15376         6.50801
        5.49372         6.37717
        5.76506         6.23048
        6.10341         6.09306
        6.35114         5.93724
        6.67144         5.75451
        6.92423         5.57962
        7.19099         5.38894
        7.41311         5.14911
        7.68076         4.87762
        7.86147         4.63649
        8.10030         4.32184
        8.22026         4.01956
        8.28688         3.65515
        8.45886         3.23284
        8.57447         2.72181
        8.63523         2.49873
        8.59338         1.92113
        8.59698         1.52634
        8.77390         1.17191
        8.74144         0.95809
        8.90302         0.68452
        8.75477         0.35287
        8.72670        -0.15444
        8.50908        -0.58518
        8.61545        -1.13115
        8.54399        -1.38127
        8.53103        -1.62242
        8.19643        -2.42160
        7.76757        -3.03176
        7.73274        -3.52510
        7.49230        -4.31304
        6.85500        -5.27769
        6.84547        -5.68829
        6.43800        -5.92048
        6.24153        -6.47726
        5.77707        -6.67531
        5.35240        -7.04204
        5.01688        -7.19366
        4.73776        -7.73352
        3.94244        -8.69684
        2.94520        -9.04247
        2.72944        -9.13478
        2.10664        -9.44368
        1.62543        -9.72930
        1.20037       -10.26755
        0.14704       -11.60839
       -0.05176       -11.34481
       -0.89827       -12.46104
       -1.70811       -12.43262
       -2.00966       -12.97564
       -3.19119       -13.84795
       -4.83175       -14.73389
       -4.77967       -14.97138
       -5.47479       -15.53087
       -5.39197       -16.09980
       -6.09709       -15.91946
       -7.12564       -16.08720
       -6.69514       -15.44146
       -5.33680       -15.94810
       -5.19857       -14.79228
       -6.65471       -13.98239
       -6.06547       -12.66340
       -4.45979       -12.60254
       -2.37462        -9.31344
       -3.83886        -8.66261
       -2.56102        -6.04430
       -0.64551        -2.81248
       -0.20631        -2.91962
       -0.17308        -1.49990
       -0.72429         0.51745
       -1.74650         1.54915
       -0.69874         2.09038
        0.47664         2.64617
        0.50260         4.36430
        0.61294         3.83434
        0.66186         4.46623
       -0.40030         5.11171
        0.25920         5.78735
        0.40572         6.47593
        2.38040         9.08312
        5.14338         9.20467
        5.32618         9.33381
        4.27155         9.45345
        2.44314         8.90889
       -0.04327         7.65241
       -1.28824         7.74549
       -4.59298         8.53008
       -3.07605        10.05262
       -5.76242         9.43939
       -7.12426         9.54356
      -10.66067         8.15479
      -12.10054         7.48360
      -12.73108         7.54176
      -10.36279         8.37405
      -10.18644         8.43457
       -9.28175         9.28676
       -7.47624         8.55220
       -5.69482         7.80414
       -5.41900         6.21262
       -3.55949         7.05623
       -6.56056         5.41342
       -5.49634         5.41777
       -5.17602         5.40877
       -4.91566         4.54925
       -2.84655         4.52217
       -2.54573         3.62923
       -3.91212         3.58390
       -5.36785         4.42468
       -5.87584         4.37483
       -4.66399         4.32720
       -6.06413         4.26474
       -4.82114         2.38445
       -5.31266         2.29630
       -5.87729         1.28806
       -5.44103         2.10849
       -5.06603         2.00850
       -4.60659         1.89298
       -7.04007         0.83490
       -6.57325         0.69977
       -6.16807         0.56572
       -5.67889         0.41572
       -6.21403         0.26652
       -2.80915         0.10110
       -2.35387        -0.06378
       -1.81623         0.72849
       -2.31947        -0.42618
       -2.74732        -0.62392
       -2.26226        -0.82156
       -2.68150        -1.03609
       -3.17047        -2.23897
       -2.59240        -1.48238
       -2.07940        -1.71428
        0.50263        -0.96912
        1.03339        -1.21704
       -0.35075        -1.48249
        1.18823        -2.74678
       -0.18908        -2.03237
        2.36182        -2.31685
        2.99268        -2.61897
        3.55508        -1.92187
        3.19552        -2.24359
        3.76895        -2.56821
        3.42159        -2.91259
        2.00780        -3.25981
        1.67377        -3.62670
        1.27384        -2.99633
        1.95421        -3.38552
        2.56920        -0.77730
        3.26498        -1.18847
        1.89586        -1.60207
        2.60800        -1.03485
        2.25569        -2.46983
        2.98508        -1.92377
        5.65043        -1.37965
        5.39787        -1.85420
        2.08167        -3.33040
        2.84792        -3.82497
        4.55086        -2.32084
        6.33659        -0.83473
        7.05931        -0.34956
        7.86510         1.11798
        7.60816         2.58498
        6.43453         2.03478
        7.19839         2.48448
        6.04576         1.91743
        4.83082         2.35074
        4.69955         2.76779
        4.50610         2.18571
        5.39645         1.58789
        4.22472         1.99146
        3.13687         1.37983
        2.98699         1.77016
        2.92103         2.14586
        2.79305         1.52410
        1.74898         1.88830
        3.64286         3.25565
        1.62060         2.60958
       -0.46378         1.96729
       -0.46439         0.31221
        0.47276         1.66156
        2.49354         2.99878
        1.45193         1.34109
        1.49377         1.67194
        2.47302         2.00856
        5.53550         2.33440
        3.53515         2.66670
        0.61778         0.98892
       -0.36270        -1.68171
       -1.26050        -1.36171
       -2.22173        -4.03386
       -2.10061        -1.71468
       -1.04327        -1.38693
        1.09604        -0.06714
        5.17119         2.26192
        4.32790         1.58373
        6.42004         0.91552
        6.59330         1.24077
        6.70152        -0.42329
        3.89040        -3.09319
        2.01377        -5.75172
        2.21729        -6.41539
        6.35479        -4.06699
        8.57192        -1.72305
        8.72249        -0.36637
        7.95215        -2.01349
        9.11468        -0.64719
       11.35574        -0.28404
       14.52908        -1.90684
       13.78036        -4.53215
       14.96333        -7.14277
       18.22363        -3.75529
       16.41500        -6.35253
       13.68307        -5.95106
       16.88159        -5.53374
       17.15618        -6.11714
       14.36058        -8.68413
       15.64040        -5.25131
       13.84939        -3.80155
       10.13314        -5.35147
        6.34541        -8.88394
        9.63179        -5.41562
        4.84602        -4.92938
        4.13371        -3.44190
       -0.65140        -2.93607
       -2.36371        -2.42858
       -3.14947        -1.90235
       -1.86309         0.62592
       -5.65081         1.17330
       -6.36702         3.72307
       -3.15798         7.29227
       -2.87806         6.86417
       -5.67353         7.45579
       -5.39875        11.05037
       -9.19996         7.66492
      -10.93154         7.28268
      -13.73972         6.92061
      -14.47885         8.56193
      -17.29516         7.22360
      -17.04301         5.88882
      -15.86860         5.57452
      -17.62627         3.26388
      -15.46224         2.97381
      -17.23081         0.68747
      -18.07819         3.42176
      -20.85869         2.15981
      -16.71849         3.91850
      -15.51188         2.68095
      -15.38502         2.46402
      -12.19221         5.25079
      -16.07959         0.05812
      -21.90143        -2.13092
      -20.80385        -0.29951
      -19.64112         0.53540
      -17.55934        -1.60937
      -20.41276        -0.75078
      -19.34746         0.12794
      -18.21767        -1.99018
      -19.16947        -3.08837
      -17.05704        -3.18361
      -16.02647        -3.25917
      -13.93191        -2.33205
      -13.91942        -3.38551
      -12.84316        -2.43658
      -11.84915        -2.46853
       -7.79153        -2.49841
       -6.81630        -1.50950
       -5.77758        -2.51885
       -6.82136        -2.50978
       -6.80174        -2.49935
       -4.86469        -1.47086
       -3.86427        -1.44140
       -3.94645        -2.39430
       -3.96527        -3.34664
       -2.06667        -2.28176
       -2.10468        -2.21674
       -1.22521        -3.13495
       -0.28228        -2.05348
        0.57822        -2.95568
        1.50229        -4.85867
        1.34407        -5.74580
        2.24956        -5.63419
        2.07293        -4.50721
        3.96021        -4.38197
        6.76556        -2.24185
        6.63504        -2.10396
        6.42284        -2.95168
        8.27503        -1.80214
        7.04582        -1.63870
        7.88128        -2.47850
        7.63564        -2.30491
        8.45500        -3.13506
        7.19361        -1.95231
        8.99757        -3.77380
        7.72114        -2.58290
        7.51046        -2.39673
        8.21978        -2.19865
        9.99525        -2.00579
       11.69115        -0.80151
       11.45364        -0.60292
       12.13701         1.60660
       11.88743         0.80997
       11.55920         2.02381
       13.29849         0.23103
        9.95963         1.44829
       10.68880         1.65848
       10.34032         0.87828
        8.06039         0.09059
        8.70333         2.31208
        5.41535         2.52567
        7.05079         2.74806
        8.75586         3.96216
        9.38489         4.18467
        7.08410         3.39854
        7.70784         3.62046
        8.40232         4.83340
        9.02190         6.05405
        8.71279         6.26540
        7.32935         6.48416
        5.01779         5.69332
        6.63247         6.90962
        4.31961         6.11604
        6.93357         6.32934
        9.62055         7.53252
        8.23492         6.74235
        6.92289         5.94186
        7.53881         6.14780
        6.22889         6.34324
        7.84748         4.54494
        4.54078         5.73596
        4.16314         4.93312
        2.86077         4.11946
        5.48799         3.31181
        8.19100         4.49324
        8.82414         2.68060
        6.53358         2.85696
        5.17366         3.03918
        3.89055         4.21036
        4.53855         3.38737
        4.26386         5.55331
        5.92076         5.72507
        7.65542         4.88577
        8.32212         6.05231
        8.06703         2.20782
        3.74441         0.36921
        2.50041         0.51963
        7.18929         1.67600
        7.95719         1.82148
        8.65835        -0.02699
        5.43889         0.11374
        5.15305        -0.73937
        2.94693        -0.60313
        5.67476        -0.46061
        5.48262        -0.32860
        1.22473        -2.19014
        1.04715        -4.06203
        0.80409        -4.92730
        1.64161        -4.80274
        0.41388        -4.67136
       -4.73306        -4.54995
        4.05497        -1.42152
        2.92399        -5.30284
       -0.27185        -5.17692
       -3.38654        -5.06053
       -7.56594        -3.93666
       -7.66405        -1.82209
       -6.82677        -1.69980
       -7.90809        -1.58656
       -8.05393        -1.46535
       -9.11832        -1.35292
       -8.24717        -0.23228
       -9.29453        -1.12017
      -11.40632        -1.99957
      -12.43663        -0.88724
      -13.53137         0.23384
      -13.54465         0.34692
      -15.62241        -0.53098
      -13.61875        -0.41662
      -12.67965        -1.29299
      -12.65921        -1.17682
      -12.70342        -1.05111
      -12.66641        -0.93261
      -12.69417        -1.80432
      -12.64085        -2.68298
      -13.65245        -2.55159
      -13.58313        -2.42690
      -12.57891        -2.29193
      -12.49395        -2.16342
      -11.47431        -3.02438
      -10.37414        -2.89158
       -9.33950        -2.74803
       -9.22457        -3.61049
       -9.17542        -4.46200
       -9.04624        -3.31932
       -6.98310        -3.16548
       -6.84021        -4.01726
       -6.76364        -2.85770
       -4.60762        -2.70359
       -5.51822        -3.53798
       -4.34967        -4.37765
       -6.24808        -5.20566
       -7.06765        -5.03882
       -4.95451        -4.86020
       -4.76288        -4.68660
       -2.63888        -5.50110
       -1.43674        -5.32052
       -1.30258        -7.12795
       -1.09064        -7.94023
       -2.94704        -7.74043
        0.27396        -6.54542
        0.42625        -5.33828
        0.65558        -5.13589
       -1.18418        -3.92135
        1.05272        -4.71152
        0.22015        -4.48954
       -1.53615        -3.27228
       -4.36229        -3.04287
       -5.11254        -2.81820
       -2.93302        -2.58142
       -3.67798        -2.34943
       -5.49356        -1.10538
       -5.23400         2.13383
       -2.04543         6.38501
        1.21790         8.63126
        5.40987         6.88939
        5.67623         4.14249
        3.87086         2.40735
        1.13952         2.66705
       -1.66390         2.93839
       -2.39365         3.20441
        0.80417         5.48192
        1.07531         5.75395
        1.27368         5.03730
        2.54505         3.31500
        2.74331         1.60382
       -1.98575         0.88679
       -2.78823         1.18068
       -2.51835         2.46852
       -0.32218         0.76706
       -2.05394         0.05932
       -4.85970         0.36205
       -5.59368         0.65826
       -2.40193         0.96471
       -1.13865         2.26439
        2.05010         2.57404
        4.31014         3.87667
        6.49540         3.18902
        8.75172         2.49407
        7.93304         1.80857
        2.18521        -0.88450
        4.36219        -0.56839
        6.60982         1.73987
        9.78207         1.05702
       17.02480         3.36604
       19.19199         1.68367
       20.42950         1.99288
       18.59131         1.31042
       16.82331         2.61926
       18.97950         3.93613
       21.20575         4.24402
       18.35607         4.55966
       19.57636         3.86603
       20.72063         5.17988
       17.93479         4.48418
       16.07285         2.79567
       18.28074         1.09735
       18.41249         1.40595
       17.61400         0.70447
       15.73934         0.00965
       14.93443         1.30448
       15.05332         1.60572
       14.24194         1.89637
       15.35436         1.19319
       12.53651         2.47917
        8.64248         1.77109
        7.81821         0.05195
        7.91777         0.33852
        6.08713         0.61383
        4.18036         0.89464
        2.34344         1.16398
        0.43045         0.43865
        1.58736         0.70166
       -1.33174         0.96981
       -4.18085         0.22615
       -4.10589        -0.51253
       -8.96088         0.73682
       -9.89170         0.99101
       -8.75237         1.23311
      -10.68877         0.47992
       -9.55493         0.71452
       -7.49672         0.95374
       -5.36814         1.18064
       -6.31509         1.41207
       -7.19156         1.63112
       -9.14344         1.85463
       -8.02472         1.06569
       -7.98128         1.28117
       -7.86712         0.48417
       -7.82811        -0.30845
       -6.71826        -0.11357
       -6.68343        -0.91431
       -8.57762        -0.72754
       -9.54671        -1.53640
       -9.44470        -1.35772
       -8.41745        -1.17464
       -9.31896        -2.00399
      -10.29511        -1.82888
       -9.19990        -2.66615
      -12.17920        -2.49889
      -14.08701        -2.34393
      -11.06920        -1.18437
       -7.97979         0.96299
       -6.96464         0.11505
       -6.87777         0.25502
       -6.86504         0.39981
       -7.78048         1.53262
       -7.76996         2.67039
       -7.68750         2.79632
       -7.67898         1.92736
       -7.59842         2.04671
       -8.59170         1.17133
       -9.51285         1.28442
       -7.50775         1.40296
       -6.43045         2.51014
       -6.42682         1.62295
       -7.35090         0.72460
       -8.34860         0.83206
       -9.27394         0.92856
       -7.27284         3.03107
       -5.19933         3.12282
       -4.19933         3.22080
       -3.12687         1.30823
       -4.12788        -0.59791
       -4.05641        -0.51438
       -7.05837         0.57581
       -6.98783         0.65588
       -5.99071         0.74283
       -3.92108         0.81989
       -2.92485         0.90405
       -2.85611        -0.02146
       -3.86079        -0.93965
       -2.79296        -0.86729
       -1.79857        -0.78738
       -2.73168        -0.71669
       -0.73826        -0.63824
       -0.67238        -0.56879
