        2.89343         3.64403
        3.17754         3.67228
        3.50074         3.61752
        3.77136         3.62419
        4.07865         3.55158
        4.33406         3.53901
        4.62752         3.45258
        4.87358         3.44051
        5.13819         3.32694
        5.37995         3.29232
        5.63242         3.18108
        5.84077         3.11008
        6.06936         2.93617
        6.25807         2.85464
        6.46044         2.64589
        6.57501         2.54059
        6.74164         2.29380
        6.84523         2.12936
        6.93808         1.83737
        7.12728         1.67626
        7.13474         1.33967
        7.10930         1.04732
        7.15491         0.82295
        7.13282         0.73311
        7.26757         0.58289
        7.28289         0.37321
        7.17486         0.16121
        7.15376         0.02531
        6.98455        -0.44990
        7.11895        -0.59515
        7.10517        -0.80740
        6.81273        -1.16149
        6.52533        -1.72591
        6.27486        -2.00520
        6.17325        -2.49562
        5.73449        -2.93579
        5.59011        -3.32424
        5.38608        -3.49321
        4.88898        -3.88797
        4.64068        -3.87623
        3.88752        -4.26774
        3.77260        -4.03155
        3.51008        -4.80089
        2.98315        -5.33374
        2.25643        -5.53553
        2.32319        -5.65251
        1.99461        -6.29183
        1.36557        -6.16004
        0.24900        -6.56836
        0.05446        -7.16863
       -0.35877        -7.32643
       -0.83153        -8.23398
       -1.27252        -8.10204
       -1.77274        -8.45995
       -2.54970        -8.58540
       -2.76786        -9.57908
       -3.92080        -9.70212
       -4.15499       -10.07547
       -4.33578       -10.52475
       -4.91418       -10.90514
       -4.71774       -10.61964
       -5.29950       -10.22274
       -5.45550       -11.03476
       -4.84194       -10.59056
       -5.37004        -9.76521
       -4.68217        -8.80555
       -3.89470        -8.72587
       -2.20664        -7.21702
       -2.65800        -5.69590
       -2.22972        -4.48509
       -1.24356        -1.84797
       -1.22578        -1.45649
       -1.14994        -0.61733
       -1.61820         0.84689
       -2.04990         1.77989
       -0.93706         2.29351
       -0.80977         2.21022
       -0.16018         3.30613
        0.00435         4.37032
       -1.01613         4.39446
       -1.43362         4.34316
       -1.90469         5.55667
       -1.12094         5.52012
        0.89038         6.17146
        3.02426         6.76782
        3.26830         7.45356
        2.26972         8.73430
        0.53611         8.14134
       -0.52921         7.45070
       -2.34919         8.17023
       -4.17097         8.14108
       -3.97990         8.17913
       -6.57601         8.13949
       -7.83980         9.60965
       -9.08297         8.84717
      -11.13692         8.13179
      -11.68750         6.56867
       -9.24917         6.55367
